job,marital,balance,age_group,is_having_debt,Cluster
others,single,0,millennials,0,1
white-collar,married,5565504,millennials,0,0
white-collar,married,99822744,gen_x,0,2
white-collar,married,0,gen_x,0,2
white-collar,married,134047200,gen_x,1,2
white-collar,single,13048392,gen_x,1,1
blue-collar,married,65004408,millennials,0,2
white-collar,single,26453112,millennials,1,0
blue-collar,single,24976896,gen-z,1,1
white-collar,married,17324328,millennials,0,0
white-collar,married,77713440,gen_x,1,2
blue-collar,married,11470368,gen_x,1,2
white-collar,single,11555208,millennials,0,0
white-collar,married,57114288,gen_x,0,2
blue-collar,single,0,gen-z,1,1
white-collar,single,60270336,millennials,0,0
entrepreneur,married,29727936,gen_x,2,2
blue-collar,married,49512624,millennials,1,2
white-collar,single,59371032,gen_x,1,1
white-collar,married,0,gen_x,0,2
entrepreneur,single,644784,millennials,0,1
white-collar,married,41995800,gen_x,1,2
entrepreneur,single,16968,millennials,2,1
blue-collar,single,933240,millennials,0,1
blue-collar,married,5446728,gen-z,1,2
blue-collar,married,48324864,millennials,1,2
white-collar,single,8517936,millennials,1,0
others,single,0,millennials,0,1
white-collar,married,17290392,millennials,1,0
white-collar,single,12539352,millennials,1,0
white-collar,married,329026488,millennials,0,0
others,married,58200240,millennials,1,0
blue-collar,married,51989952,gen_x,1,2
white-collar,single,18546024,millennials,1,0
white-collar,married,11131008,millennials,2,0
white-collar,married,1883448,gen-z,1,0
white-collar,single,-8314320,millennials,1,0
blue-collar,single,21430584,gen_x,1,1
white-collar,married,68109552,gen_x,1,2
white-collar,married,593880,gen-z,2,0
blue-collar,married,8229480,gen_x,1,2
white-collar,married,7041720,millennials,1,0
blue-collar,single,25027800,millennials,1,1
white-collar,married,118063344,gen_x,2,2
blue-collar,single,87096744,millennials,1,1
white-collar,married,-16984968,gen_x,1,2
white-collar,married,245391216,millennials,1,0
white-collar,married,29439480,gen_x,1,2
white-collar,single,94308144,gen_x,1,1
white-collar,married,20412504,gen_x,0,2
white-collar,married,3223920,gen_x,0,2
blue-collar,single,85603560,gen_x,1,1
white-collar,single,6040608,millennials,1,0
white-collar,single,-9281496,gen_x,0,1
blue-collar,married,7805280,gen_x,0,2
white-collar,married,16543800,millennials,2,0
blue-collar,married,8602776,gen_x,1,2
white-collar,single,96564888,millennials,1,0
blue-collar,married,203616,millennials,0,2
blue-collar,married,1476216,millennials,2,2
white-collar,married,0,gen_x,2,2
white-collar,married,70807464,gen_x,1,2
white-collar,married,104149584,millennials,2,0
entrepreneur,married,11538240,millennials,2,0
white-collar,single,349201440,gen-z,1,1
blue-collar,married,24315144,gen_x,0,2
white-collar,single,43505952,gen_x,1,1
white-collar,single,26470080,millennials,1,0
white-collar,single,15440880,gen-z,0,1
white-collar,single,83567400,gen-z,1,1
white-collar,single,89523168,millennials,0,0
blue-collar,married,212422392,gen_x,1,2
white-collar,married,53737656,millennials,2,0
white-collar,married,1052016,millennials,0,0
blue-collar,single,19716816,gen_x,1,1
white-collar,married,153543432,millennials,1,0
white-collar,single,12895680,gen_x,0,1
white-collar,married,60066720,millennials,1,0
white-collar,single,37957416,gen_x,0,1
white-collar,single,0,gen_x,0,1
white-collar,married,69042792,millennials,0,0
others,single,100450560,gen_x,1,1
blue-collar,married,0,millennials,1,2
blue-collar,married,34326264,gen_x,1,2
white-collar,married,-13794984,gen_x,2,2
entrepreneur,married,15695400,gen_x,1,2
white-collar,single,120608544,millennials,1,0
white-collar,single,72181872,millennials,1,0
blue-collar,married,88606896,millennials,1,2
white-collar,single,67312056,millennials,1,0
white-collar,single,24552696,millennials,1,0
others,married,65767968,gen_x,0,2
others,single,151066104,millennials,1,1
white-collar,married,88572960,gen-z,1,0
others,married,63171864,gen_x,0,2
white-collar,single,137457768,gen-z,1,1
white-collar,single,116892552,millennials,1,0
others,married,21226968,gen_x,0,2
blue-collar,single,729624,gen_x,1,1
blue-collar,single,3715992,gen_x,1,1
white-collar,single,35564928,gen_x,0,1
entrepreneur,single,-6872040,millennials,2,1
white-collar,single,-6821136,gen_x,1,1
entrepreneur,single,47781888,gen-z,1,1
white-collar,married,7398048,gen_x,0,2
blue-collar,married,0,millennials,1,2
white-collar,married,0,gen_x,0,2
white-collar,single,38398584,millennials,2,0
white-collar,single,29303736,gen_x,0,1
white-collar,single,203582064,gen_x,0,1
white-collar,single,43930152,millennials,0,0
others,single,69466992,gen_x,1,1
blue-collar,married,1442280,gen_x,0,2
white-collar,single,33630576,gen_x,0,1
blue-collar,single,23670360,gen-z,1,1
white-collar,married,47714016,gen_x,1,2
blue-collar,married,373296,gen_x,1,2
white-collar,married,33002760,gen_x,0,2
white-collar,single,8229480,gen-z,1,1
blue-collar,married,0,millennials,1,2
blue-collar,married,87622752,millennials,0,2
white-collar,married,0,millennials,0,0
white-collar,single,57793008,millennials,1,0
blue-collar,single,78375192,millennials,0,1
blue-collar,married,21396648,millennials,1,2
entrepreneur,married,-16968,gen_x,1,2
white-collar,married,205855776,millennials,0,0
entrepreneur,married,14066472,gen_x,1,2
blue-collar,married,37295664,millennials,0,2
white-collar,married,-4360776,gen_x,0,2
white-collar,married,239995392,gen_x,1,2
white-collar,single,42097608,millennials,0,0
blue-collar,single,390264,millennials,0,1
blue-collar,married,176569008,millennials,0,2
white-collar,married,-8467032,millennials,1,0
white-collar,married,-17154648,millennials,0,0
white-collar,single,26266464,gen_x,1,1
blue-collar,married,-18410280,gen_x,1,2
blue-collar,married,4326840,millennials,2,2
white-collar,single,60270336,millennials,0,0
white-collar,single,78765456,gen-z,1,1
blue-collar,single,1052016,gen-z,1,1
white-collar,married,119607432,gen_x,0,2
white-collar,single,11317656,millennials,1,0
others,single,45915408,millennials,0,1
white-collar,single,33393024,millennials,0,0
white-collar,single,3325728,millennials,1,0
others,single,66819984,gen_x,1,1
blue-collar,single,34614720,millennials,0,1
entrepreneur,single,4835880,gen_x,1,1
blue-collar,single,17646720,millennials,1,1
others,single,29151024,gen-z,1,1
white-collar,married,18749640,gen_x,1,2
white-collar,single,42742392,gen_x,0,1
blue-collar,married,16968,millennials,1,2
white-collar,single,147095592,millennials,1,0
white-collar,single,441168,millennials,1,0
blue-collar,married,107169888,gen_x,0,2
blue-collar,married,29727936,gen_x,1,2
white-collar,married,8280384,gen_x,0,2
white-collar,married,0,gen_x,0,2
white-collar,single,16713480,gen_x,2,1
blue-collar,married,122084760,gen_x,0,2
white-collar,single,797496,millennials,0,0
white-collar,single,6379968,gen-z,1,1
entrepreneur,married,44863392,millennials,1,0
white-collar,married,69857256,gen_x,0,2
white-collar,single,4903752,millennials,2,0
white-collar,single,67023600,millennials,1,0
white-collar,married,84840,millennials,2,0
white-collar,married,35395248,millennials,1,0
others,married,17884272,millennials,2,0
white-collar,married,109664184,millennials,1,0
blue-collar,single,8399160,gen-z,1,1
blue-collar,single,89370456,millennials,1,1
white-collar,married,4055352,gen-z,1,0
blue-collar,married,45050040,millennials,1,2
white-collar,single,47798856,millennials,1,0
white-collar,single,91084224,gen_x,1,1
white-collar,married,10876488,gen_x,0,2
white-collar,single,67176312,gen_x,1,1
white-collar,married,32951856,gen-z,2,0
white-collar,married,1323504,gen_x,1,2
others,married,34122648,gen_x,0,2
white-collar,married,95461968,millennials,1,0
others,married,31764096,millennials,0,0
entrepreneur,married,3648120,gen_x,2,2
white-collar,married,0,gen_x,1,2
white-collar,married,4530456,gen_x,1,2
blue-collar,married,52736544,gen_x,1,2
others,single,390264,gen_x,0,1
blue-collar,married,4123224,gen_x,0,2
blue-collar,married,11894568,gen_x,1,2
white-collar,single,87741528,millennials,1,0
white-collar,single,748763904,millennials,0,0
others,married,5497632,gen_x,0,2
white-collar,married,0,millennials,1,0
entrepreneur,married,84432768,gen_x,1,2
white-collar,single,23585520,gen_x,0,1
white-collar,married,103623576,millennials,0,0
others,single,0,millennials,0,1
entrepreneur,married,42725424,gen_x,2,2
blue-collar,married,8687616,gen_x,2,2
white-collar,married,3427536,millennials,0,0
white-collar,single,103776288,gen_x,1,1
white-collar,single,0,gen_x,1,1
white-collar,single,814464,gen-z,0,1
entrepreneur,single,2697912,millennials,1,1
blue-collar,married,11792760,millennials,2,2
blue-collar,married,-2171904,gen_x,1,2
white-collar,married,16917096,millennials,2,0
others,single,0,millennials,0,1
entrepreneur,married,626713080,gen_x,1,2
blue-collar,single,13811952,millennials,1,1
blue-collar,married,41605536,millennials,1,2
white-collar,married,25163544,millennials,1,0
white-collar,single,-1374408,gen_x,1,1
blue-collar,single,31170216,gen_x,1,1
blue-collar,single,14100408,millennials,1,1
others,single,29337672,millennials,0,1
white-collar,single,16391088,millennials,1,0
white-collar,married,10791648,gen_x,1,2
white-collar,single,135744,millennials,0,0
white-collar,married,0,gen_x,1,2
blue-collar,single,6702360,gen-z,0,1
white-collar,married,72368520,gen_x,1,2
blue-collar,single,97379352,millennials,2,1
white-collar,single,51752400,millennials,1,0
others,married,234463824,gen_x,0,2
entrepreneur,married,134793792,millennials,0,0
entrepreneur,married,40892880,gen_x,0,2
others,single,30678144,gen_x,0,1
white-collar,single,62425272,millennials,1,0
white-collar,married,146416872,millennials,1,0
blue-collar,married,136473624,millennials,1,2
others,married,699794256,gen_x,0,2
white-collar,married,7720440,gen-z,1,0
others,married,3105144,gen_x,0,2
others,single,55179936,millennials,0,1
white-collar,single,2104032,millennials,1,0
white-collar,married,3902640,gen_x,2,2
blue-collar,single,76966848,millennials,1,1
white-collar,single,465703728,millennials,1,0
blue-collar,married,30152136,gen_x,1,2
blue-collar,married,376621728,gen_x,1,2
white-collar,married,86859192,millennials,0,0
blue-collar,married,59846136,millennials,1,2
white-collar,single,30270912,gen_x,1,1
blue-collar,married,25146576,millennials,1,2
white-collar,married,262562832,millennials,0,0
white-collar,married,6312096,gen_x,0,2
white-collar,married,2748816,millennials,1,0
white-collar,married,14541576,gen_x,1,2
blue-collar,married,143990448,gen_x,2,2
blue-collar,single,1561056,gen_x,0,1
blue-collar,married,11775792,millennials,1,2
entrepreneur,married,14677320,millennials,0,0
white-collar,married,54772704,gen_x,0,2
white-collar,married,168577080,gen_x,0,2
white-collar,married,147434952,gen_x,0,2
entrepreneur,single,90727896,gen_x,0,1
blue-collar,single,5599440,gen_x,0,1
white-collar,married,116621064,gen_x,1,2
white-collar,married,35632800,gen_x,1,2
white-collar,married,1221696,millennials,2,0
white-collar,single,8959104,millennials,1,0
white-collar,married,53534040,gen_x,1,2
blue-collar,married,50021664,gen_x,0,2
white-collar,single,26011944,millennials,1,0
white-collar,single,13506528,millennials,1,0
white-collar,married,53517072,millennials,0,0
blue-collar,married,101808,gen_x,0,2
blue-collar,married,-8619744,millennials,1,2
blue-collar,married,0,millennials,1,2
blue-collar,married,49953792,gen_x,0,2
white-collar,married,290458224,gen_x,1,2
white-collar,single,90456408,gen_x,0,1
blue-collar,single,41656440,gen_x,0,1
white-collar,married,1476216,millennials,2,0
white-collar,married,20039208,gen_x,0,2
white-collar,married,38839752,gen_x,2,2
white-collar,married,1136856,millennials,0,0
white-collar,married,23331000,gen_x,2,2
blue-collar,married,0,millennials,1,2
white-collar,married,13862856,gen_x,2,2
white-collar,single,22804992,millennials,1,0
blue-collar,single,22974672,millennials,1,1
blue-collar,married,43828344,gen_x,0,2
white-collar,married,245017920,gen_x,1,2
blue-collar,married,0,millennials,2,2
white-collar,married,2969400,gen_x,2,2
blue-collar,single,328212024,millennials,1,1
white-collar,married,27182736,millennials,0,0
white-collar,single,29490384,gen_x,0,1
white-collar,married,3902640,gen_x,1,2
entrepreneur,single,-16968,millennials,1,1
white-collar,married,390264,gen_x,1,2
white-collar,single,1374408,gen_x,1,1
white-collar,married,4649232,gen-z,2,0
entrepreneur,married,273609000,gen_x,0,2
white-collar,married,4021416,gen_x,1,2
white-collar,married,13642272,millennials,0,0
white-collar,married,661752,gen_x,2,2
others,single,47883696,millennials,0,1
white-collar,married,630802368,gen_x,0,2
white-collar,married,327702984,gen_x,0,2
entrepreneur,married,25689552,millennials,1,0
white-collar,married,0,millennials,2,0
entrepreneur,married,44014992,gen_x,1,2
white-collar,married,329976696,gen_x,2,2
blue-collar,married,56231952,millennials,1,2
white-collar,married,7754376,millennials,1,0
white-collar,married,6312096,millennials,1,0
blue-collar,married,1645896,gen_x,1,2
white-collar,married,46611096,gen_x,0,2
blue-collar,married,9247560,gen_x,1,2
blue-collar,single,-2697912,millennials,1,1
blue-collar,single,39009432,millennials,0,1
white-collar,married,3919608,gen_x,1,2
white-collar,single,12132120,millennials,1,0
blue-collar,married,0,millennials,0,2
white-collar,married,0,millennials,2,0
white-collar,married,70383264,millennials,1,0
white-collar,married,168254688,gen_x,1,2
white-collar,married,3444504,gen_x,0,2
white-collar,married,8297352,millennials,1,0
blue-collar,single,24145464,millennials,1,1
white-collar,single,142208808,millennials,0,0
blue-collar,married,41673408,millennials,1,2
blue-collar,married,14185248,gen_x,1,2
entrepreneur,married,5972736,gen_x,0,2
white-collar,married,37668960,gen_x,1,2
blue-collar,married,4089288,gen_x,1,2
entrepreneur,married,-526008,millennials,1,0
white-collar,single,7771344,millennials,0,0
blue-collar,married,-10265640,millennials,2,2
white-collar,married,1628928,gen_x,0,2
blue-collar,married,17426136,gen_x,0,2
white-collar,married,60015816,millennials,1,0
blue-collar,single,12929616,gen_x,1,1
white-collar,married,6990816,gen_x,0,2
white-collar,married,-5633376,gen_x,1,2
blue-collar,married,140257488,gen_x,1,2
blue-collar,married,1357440,millennials,2,2
white-collar,married,15983856,gen_x,0,2
blue-collar,married,5565504,millennials,2,2
others,single,8076768,gen_x,0,1
white-collar,single,0,millennials,1,0
white-collar,married,14117376,gen_x,2,2
entrepreneur,married,50411928,millennials,0,0
white-collar,single,-8976072,millennials,1,0
white-collar,married,23636424,gen_x,2,2
white-collar,married,0,millennials,1,0
entrepreneur,married,16968,millennials,1,0
white-collar,single,10452288,millennials,1,0
white-collar,married,1306536,millennials,2,0
white-collar,married,0,millennials,1,0
white-collar,married,0,millennials,2,0
others,single,3376632,gen_x,1,1
white-collar,married,186648,millennials,0,0
white-collar,married,7330176,millennials,1,0
white-collar,married,52685640,gen_x,2,2
white-collar,single,35547960,gen_x,1,1
white-collar,married,42369096,gen_x,1,2
blue-collar,married,61984104,millennials,2,2
white-collar,single,19156872,millennials,1,0
entrepreneur,married,0,millennials,1,0
white-collar,married,21040320,millennials,1,0
blue-collar,single,1459248,millennials,1,1
white-collar,single,12149088,gen_x,1,1
blue-collar,married,19496232,gen_x,1,2
white-collar,married,542976,millennials,1,0
white-collar,married,4903752,gen_x,0,2
others,married,38093160,millennials,0,0
blue-collar,married,4225032,gen_x,1,2
white-collar,married,0,gen_x,0,2
